SettlementDate,SettlementPeriod,Generation
2020-02-27,13,32736
2020-02-27,14,35575
2020-02-27,15,38902
2020-02-27,16,40111
2020-02-27,17,40628
2020-02-27,18,40500
2020-02-27,19,40264
2020-02-27,20,39796
2020-02-27,21,38823
2020-02-27,22,38215
2020-02-27,23,37403
2020-02-27,24,36623
2020-02-27,25,35733
2020-02-27,26,34716
2020-02-27,27,33995
2020-02-27,28,33437
2020-02-27,29,33393
2020-02-27,30,33377
2020-02-27,31,33994
2020-02-27,32,35210
2020-02-27,33,36746
2020-02-27,34,38704
2020-02-27,35,39952
2020-02-27,36,41156
2020-02-27,37,42447
2020-02-27,38,42537
2020-02-27,39,42559
2020-02-27,40,41661
2020-02-27,41,40870
2020-02-27,42,39431
2020-02-27,43,37691
2020-02-27,44,35504
2020-02-27,45,33647
2020-02-27,46,31785
2020-02-27,47,29455
2020-02-27,48,29001
2020-02-28,1,28250
2020-02-28,2,28712
2020-02-28,3,28361
2020-02-28,4,27743
2020-02-28,5,27336
2020-02-28,6,27122
2020-02-28,7,26750
2020-02-28,8,26162
2020-02-28,9,26108
2020-02-28,10,26269
2020-02-28,11,27093
2020-02-28,12,28527
2020-02-28,13,31118
2020-02-28,14,34238
2020-02-28,15,37438
2020-02-28,16,39177
2020-02-28,17,40464
2020-02-28,18,40619
2020-02-28,19,41192
2020-02-28,20,41718
2020-02-28,21,41372
2020-02-28,22,41236
2020-02-28,23,41468
2020-02-28,24,41436
2020-02-28,25,41534
2020-02-28,26,41435
2020-02-28,27,41052
2020-02-28,28,40681
2020-02-28,29,40344
2020-02-28,30,39809
2020-02-28,31,39382
2020-02-28,32,39737
2020-02-28,33,40169
2020-02-28,34,40678
2020-02-28,35,41287
2020-02-28,36,41938
2020-02-28,37,42214
2020-02-28,38,41521
2020-02-28,39,40495
2020-02-28,40,39213
2020-02-28,41,37714
2020-02-28,42,36212
2020-02-28,43,34523
2020-02-28,44,32648
2020-02-28,45,30497
2020-02-28,46,28783
2020-02-28,47,27270
2020-02-28,48,28416
2020-02-29,1,25733
2020-02-29,2,25962
2020-02-29,3,25341
2020-02-29,4,24627
2020-02-29,5,23975
2020-02-29,6,23597
2020-02-29,7,22707
2020-02-29,8,22346
2020-02-29,9,21681
2020-02-29,10,21599
2020-02-29,11,21637
2020-02-29,12,21781
2020-02-29,13,23543
2020-02-29,14,24896
2020-02-29,15,27056
2020-02-29,16,28387
2020-02-29,17,30076
2020-02-29,18,31543
2020-02-29,19,32335
2020-02-29,20,32179
2020-02-29,21,31606
2020-02-29,22,31118
2020-02-29,23,30472
2020-02-29,24,29587
2020-02-29,25,29002
2020-02-29,26,28408
2020-02-29,27,28193
2020-02-29,28,27900
2020-02-29,29,27864
2020-02-29,30,28218
2020-02-29,31,28625
2020-02-29,32,29559
2020-02-29,33,31065
2020-02-29,34,33226
2020-02-29,35,35104
2020-02-29,36,36228
2020-02-29,37,37183
2020-02-29,38,37096
2020-02-29,39,36292
2020-02-29,40,35527
2020-02-29,41,34428
2020-02-29,42,33160
2020-02-29,43,31749
2020-02-29,44,30197
2020-02-29,45,28918
2020-02-29,46,27715
2020-02-29,47,26229
2020-02-29,48,26228
2020-03-01,1,24857
2020-03-01,2,25115
2020-03-01,3,24617
2020-03-01,4,23846
2020-03-01,5,23300
2020-03-01,6,22953
2020-03-01,7,22414
2020-03-01,8,21939
2020-03-01,9,21506
2020-03-01,10,21384
2020-03-01,11,21565
2020-03-01,12,21794
2020-03-01,13,22864
2020-03-01,14,23275
2020-03-01,15,24163
2020-03-01,16,24699
2020-03-01,17,25724
2020-03-01,18,26089
2020-03-01,19,26682
2020-03-01,20,26861
2020-03-01,21,27395
2020-03-01,22,27383
2020-03-01,23,27341
2020-03-01,24,27593
2020-03-01,25,27905
2020-03-01,26,28139
2020-03-01,27,27923
2020-03-01,28,27920
2020-03-01,29,28147
2020-03-01,30,28417
2020-03-01,31,29060
2020-03-01,32,30250
2020-03-01,33,32089
2020-03-01,34,34110
2020-03-01,35,36052
2020-03-01,36,37321
2020-03-01,37,38625
2020-03-01,38,38511
2020-03-01,39,38173
2020-03-01,40,37217
2020-03-01,41,36308
2020-03-01,42,35077
2020-03-01,43,33426
2020-03-01,44,31857
2020-03-01,45,30509
2020-03-01,46,28934
2020-03-01,47,27340
2020-03-01,48,25239
2020-03-02,1,26332
2020-03-02,2,26746
2020-03-02,3,26606
2020-03-02,4,26355
2020-03-02,5,25981
2020-03-02,6,25982
2020-03-02,7,25601
2020-03-02,8,25404
2020-03-02,9,25493
2020-03-02,10,25584
2020-03-02,11,26373
2020-03-02,12,27993
2020-03-02,13,31326
2020-03-02,14,34369
2020-03-02,15,37126
2020-03-02,16,37836
2020-03-02,17,38299
2020-03-02,18,38180
2020-03-02,19,37925
2020-03-02,20,37295
2020-03-02,21,36608
2020-03-02,22,36249
2020-03-02,23,35492
2020-03-02,24,35022
2020-03-02,25,34857
2020-03-02,26,34472
2020-03-02,27,34248
2020-03-02,28,33905
2020-03-02,29,33925
2020-03-02,30,34144
2020-03-02,31,34690
2020-03-02,32,35813
2020-03-02,33,37358
2020-03-02,34,38950
2020-03-02,35,40851
2020-03-02,36,42209
2020-03-02,37,43630
2020-03-02,38,43925
2020-03-02,39,43264
2020-03-02,40,41940
2020-03-02,41,40714
2020-03-02,42,38887
2020-03-02,43,36945
2020-03-02,44,34548
2020-03-02,45,32134
2020-03-02,46,30286
2020-03-02,47,28146
2020-03-02,48,26376
2020-03-03,1,26965
2020-03-03,2,27535
2020-03-03,3,27240
2020-03-03,4,26551
2020-03-03,5,26134
2020-03-03,6,26017
2020-03-03,7,25778
2020-03-03,8,25561
2020-03-03,9,25570
2020-03-03,10,25790
2020-03-03,11,26869
2020-03-03,12,28415
2020-03-03,13,31276
2020-03-03,14,34037
2020-03-03,15,36965
2020-03-03,16,38547
2020-03-03,17,39118
2020-03-03,18,38818
2020-03-03,19,38609
2020-03-03,20,38113
2020-03-03,21,37174
2020-03-03,22,37006
2020-03-03,23,37237
2020-03-03,24,36700
2020-03-03,25,37384
2020-03-03,26,37228
2020-03-03,27,36895
2020-03-03,28,36410
2020-03-03,29,36529
2020-03-03,30,36239
2020-03-03,31,36409
2020-03-03,32,37159
2020-03-03,33,38214
2020-03-03,34,39650
2020-03-03,35,40847
2020-03-03,36,41829
2020-03-03,37,43625
2020-03-03,38,43418
2020-03-03,39,43261
2020-03-03,40,42482
2020-03-03,41,41798
2020-03-03,42,40162
2020-03-03,43,37825
2020-03-03,44,35684
2020-03-03,45,33413
2020-03-03,46,31686
2020-03-03,47,29621
2020-03-03,48,27100
2020-03-04,1,28287
2020-03-04,2,28837
2020-03-04,3,28588
2020-03-04,4,28130
2020-03-04,5,27712
2020-03-04,6,27574
2020-03-04,7,27397
2020-03-04,8,27081
2020-03-04,9,26992
2020-03-04,10,27309
2020-03-04,11,28252
2020-03-04,12,29556
2020-03-04,13,32896
2020-03-04,14,35810
2020-03-04,15,38777
2020-03-04,16,39872
2020-03-04,17,40412
2020-03-04,18,40149
2020-03-04,19,40118
2020-03-04,20,40108
2020-03-04,21,39630
2020-03-04,22,39259
2020-03-04,23,39146
2020-03-04,24,39146
2020-03-04,25,39257
2020-03-04,26,39621
2020-03-04,27,39706
2020-03-04,28,39452
2020-03-04,29,39593
2020-03-04,30,39778
2020-03-04,31,40054
2020-03-04,32,40949
2020-03-04,33,41589
2020-03-04,34,42458
2020-03-04,35,43275
2020-03-04,36,43814
2020-03-04,37,44695
2020-03-04,38,44579
2020-03-04,39,43790
2020-03-04,40,43127
2020-03-04,41,42424
2020-03-04,42,40435
2020-03-04,43,38474
2020-03-04,44,36339
2020-03-04,45,34174
2020-03-04,46,32287
2020-03-04,47,30294
2020-03-04,48,28441
2020-03-05,1,28920
2020-03-05,2,29231
2020-03-05,3,28795
2020-03-05,4,28301
2020-03-05,5,27878
2020-03-05,6,27626
2020-03-05,7,27173
2020-03-05,8,26696
2020-03-05,9,26441
2020-03-05,10,26679
2020-03-05,11,27308
2020-03-05,12,28813
2020-03-05,13,32034
2020-03-05,14,34897
2020-03-05,15,38089
2020-03-05,16,39431
2020-03-05,17,40520
2020-03-05,18,40818
2020-03-05,19,41511
2020-03-05,20,41440
2020-03-05,21,41004
2020-03-05,22,41081
2020-03-05,23,41176
2020-03-05,24,40917
2020-03-05,25,40854
2020-03-05,26,40858
2020-03-05,27,40709
2020-03-05,28,40474
2020-03-05,29,40468
2020-03-05,30,40285
2020-03-05,31,40289
2020-03-05,32,41224
2020-03-05,33,41948
2020-03-05,34,42916
2020-03-05,35,44027
2020-03-05,36,44955
2020-03-05,37,45918
2020-03-05,38,46006
2020-03-05,39,44931
2020-03-05,40,43716
2020-03-05,41,42297
2020-03-05,42,40765
2020-03-05,43,38849
2020-03-05,44,36712
2020-03-05,45,34692
2020-03-05,46,33053
2020-03-05,47,30694
2020-03-05,48,29078
2020-03-06,1,29200
2020-03-06,2,29491
2020-03-06,3,29251
2020-03-06,4,28764
2020-03-06,5,28249
2020-03-06,6,28050
2020-03-06,7,27782
2020-03-06,8,27315
2020-03-06,9,27084
2020-03-06,10,27366
2020-03-06,11,28125
2020-03-06,12,29438
2020-03-06,13,32655
2020-03-06,14,35531
2020-03-06,15,38191
2020-03-06,16,39273
2020-03-06,17,39355
2020-03-06,18,38942
2020-03-06,19,38878
2020-03-06,20,38311
2020-03-06,21,37410
2020-03-06,22,36820
2020-03-06,23,36302
2020-03-06,24,35960
2020-03-06,25,35745
2020-03-06,26,35253
2020-03-06,27,34865
2020-03-06,28,34678
2020-03-06,29,34938
2020-03-06,30,34942
2020-03-06,31,35157
2020-03-06,32,36065
2020-03-06,33,37385
2020-03-06,34,38832
2020-03-06,35,40299
2020-03-06,36,41502
2020-03-06,37,42905
2020-03-06,38,42785
2020-03-06,39,41793
2020-03-06,40,40831
2020-03-06,41,39099
2020-03-06,42,37817
2020-03-06,43,36218
2020-03-06,44,34319
2020-03-06,45,32483
2020-03-06,46,30821
2020-03-06,47,29177
2020-03-06,48,29454
2020-03-07,1,27936
2020-03-07,2,28051
2020-03-07,3,27642
2020-03-07,4,26929
2020-03-07,5,26240
2020-03-07,6,25780
2020-03-07,7,25167
2020-03-07,8,24587
2020-03-07,9,24092
2020-03-07,10,23838
2020-03-07,11,23986
2020-03-07,12,24666
2020-03-07,13,25961
2020-03-07,14,26767
2020-03-07,15,28230
2020-03-07,16,29291
2020-03-07,17,30880
2020-03-07,18,32121
2020-03-07,19,32721
2020-03-07,20,32789
2020-03-07,21,32708
2020-03-07,22,32408
2020-03-07,23,31584
2020-03-07,24,31309
2020-03-07,25,31084
2020-03-07,26,30967
2020-03-07,27,30692
2020-03-07,28,30660
2020-03-07,29,30628
2020-03-07,30,30575
2020-03-07,31,30768
2020-03-07,32,30919
2020-03-07,33,31642
2020-03-07,34,32584
2020-03-07,35,33742
2020-03-07,36,35009
2020-03-07,37,36172
2020-03-07,38,35965
2020-03-07,39,35289
2020-03-07,40,33821
2020-03-07,41,32576
2020-03-07,42,31069
2020-03-07,43,29784
2020-03-07,44,28402
2020-03-07,45,26932
2020-03-07,46,25807
2020-03-07,47,24270
2020-03-07,48,28042
2020-03-08,1,23112
2020-03-08,2,23212
2020-03-08,3,22914
2020-03-08,4,22253
2020-03-08,5,21754
2020-03-08,6,21471
2020-03-08,7,20982
2020-03-08,8,20544
2020-03-08,9,20342
2020-03-08,10,20370
2020-03-08,11,20602
2020-03-08,12,20937
2020-03-08,13,22024
2020-03-08,14,22303
2020-03-08,15,23220
2020-03-08,16,23685
2020-03-08,17,24595
2020-03-08,18,25444
2020-03-08,19,26025
2020-03-08,20,26231
2020-03-08,21,26668
2020-03-08,22,27003
2020-03-08,23,27213
2020-03-08,24,27400
2020-03-08,25,27655
2020-03-08,26,27661
2020-03-08,27,27656
2020-03-08,28,27517
2020-03-08,29,27652
2020-03-08,30,27729
2020-03-08,31,28635
2020-03-08,32,29572
2020-03-08,33,31207
2020-03-08,34,32819
2020-03-08,35,34632
2020-03-08,36,36054
2020-03-08,37,36953
2020-03-08,38,37708
2020-03-08,39,37232
2020-03-08,40,35721
2020-03-08,41,34933
2020-03-08,42,33780
2020-03-08,43,32372
2020-03-08,44,30642
2020-03-08,45,28998
2020-03-08,46,27436
2020-03-08,47,25716
2020-03-08,48,23326
2020-03-09,1,24482
2020-03-09,2,24983
2020-03-09,3,24836
2020-03-09,4,24285
2020-03-09,5,23885
2020-03-09,6,23741
2020-03-09,7,23383
2020-03-09,8,22849
2020-03-09,9,22864
2020-03-09,10,23034
2020-03-09,11,24017
2020-03-09,12,25548
2020-03-09,13,28590
2020-03-09,14,31591
2020-03-09,15,34220
2020-03-09,16,35072
2020-03-09,17,35493
2020-03-09,18,35328
2020-03-09,19,34827
2020-03-09,20,34823
2020-03-09,21,34496
2020-03-09,22,34450
2020-03-09,23,34990
2020-03-09,24,35330
2020-03-09,25,35998
2020-03-09,26,36263
2020-03-09,27,36435
2020-03-09,28,36619
2020-03-09,29,36941
2020-03-09,30,37072
2020-03-09,31,37420
2020-03-09,32,38359
2020-03-09,33,39184
2020-03-09,34,40151
2020-03-09,35,40639
2020-03-09,36,41275
2020-03-09,37,41478
2020-03-09,38,41215
2020-03-09,39,40632
2020-03-09,40,39314
2020-03-09,41,37678
2020-03-09,42,36017
2020-03-09,43,33860
2020-03-09,44,31717
2020-03-09,45,29381
2020-03-09,46,27668
2020-03-09,47,25580
2020-03-09,48,24540
2020-03-10,1,24223
2020-03-10,2,24307
2020-03-10,3,23935
2020-03-10,4,23387
2020-03-10,5,22971
2020-03-10,6,22777
2020-03-10,7,22435
2020-03-10,8,22066
2020-03-10,9,21811
2020-03-10,10,22227
2020-03-10,11,22977
2020-03-10,12,24351
2020-03-10,13,27521
2020-03-10,14,30190
2020-03-10,15,32990
2020-03-10,16,34153
2020-03-10,17,34492
2020-03-10,18,34668
2020-03-10,19,35017
2020-03-10,20,34754
2020-03-10,21,34408
2020-03-10,22,34398
2020-03-10,23,34292
2020-03-10,24,34186
2020-03-10,25,34319
2020-03-10,26,34083
2020-03-10,27,34084
2020-03-10,28,33895
2020-03-10,29,33773
2020-03-10,30,33477
2020-03-10,31,33418
2020-03-10,32,34288
2020-03-10,33,34982
2020-03-10,34,36590
2020-03-10,35,37786
2020-03-10,36,38625
2020-03-10,37,39541
2020-03-10,38,39989
2020-03-10,39,39227
2020-03-10,40,38158
2020-03-10,41,37150
2020-03-10,42,35876
2020-03-10,43,34302
2020-03-10,44,32401
2020-03-10,45,30219
2020-03-10,46,28391
2020-03-10,47,26740
2020-03-10,48,24394
2020-03-11,1,25278
2020-03-11,2,25583
2020-03-11,3,25448
2020-03-11,4,24623
2020-03-11,5,24253
2020-03-11,6,24088
2020-03-11,7,23668
2020-03-11,8,23345
2020-03-11,9,22888
2020-03-11,10,23063
2020-03-11,11,23812
2020-03-11,12,25172
2020-03-11,13,28082
2020-03-11,14,30802
2020-03-11,15,33302
2020-03-11,16,33873
2020-03-11,17,34096
2020-03-11,18,33521
2020-03-11,19,33578
2020-03-11,20,33258
2020-03-11,21,32106
2020-03-11,22,31493
2020-03-11,23,31285
2020-03-11,24,31193
2020-03-11,25,31090
2020-03-11,26,30977
2020-03-11,27,31217
2020-03-11,28,31148
2020-03-11,29,31110
2020-03-11,30,31118
2020-03-11,31,32003
2020-03-11,32,33224
2020-03-11,33,34433
2020-03-11,34,35927
2020-03-11,35,37232
2020-03-11,36,38490
2020-03-11,37,39248
2020-03-11,38,39473
2020-03-11,39,38907
2020-03-11,40,38042
2020-03-11,41,36983
2020-03-11,42,35357
2020-03-11,43,33366
2020-03-11,44,31268
2020-03-11,45,29407
2020-03-11,46,27480
2020-03-11,47,25442
2020-03-11,48,25631
2020-03-12,1,23946
2020-03-12,2,24322
2020-03-12,3,23897
2020-03-12,4,23518
2020-03-12,5,23052
2020-03-12,6,22925
2020-03-12,7,22592
2020-03-12,8,22338
2020-03-12,9,22162
2020-03-12,10,22418
2020-03-12,11,23488
2020-03-12,12,25254
2020-03-12,13,28271
2020-03-12,14,30493
2020-03-12,15,33155
2020-03-12,16,33743
2020-03-12,17,33859
2020-03-12,18,33188
2020-03-12,19,33076
2020-03-12,20,32468
2020-03-12,21,31512
2020-03-12,22,31303
2020-03-12,23,31174
2020-03-12,24,31326
2020-03-12,25,31243
2020-03-12,26,31143
2020-03-12,27,31036
2020-03-12,28,30884
2020-03-12,29,30978
2020-03-12,30,31256
2020-03-12,31,31777
2020-03-12,32,33089
2020-03-12,33,34495
2020-03-12,34,36240
2020-03-12,35,37250
2020-03-12,36,38428
2020-03-12,37,39466
2020-03-12,38,39990
2020-03-12,39,39557
2020-03-12,40,38937
2020-03-12,41,37873
2020-03-12,42,36305
2020-03-12,43,34309
2020-03-12,44,32441
2020-03-12,45,30263
2020-03-12,46,28703
2020-03-12,47,26690
2020-03-12,48,24308
2020-03-13,1,25285
2020-03-13,2,25656
2020-03-13,3,25596
2020-03-13,4,24984
2020-03-13,5,24568
2020-03-13,6,24452
2020-03-13,7,23870
2020-03-13,8,23779
2020-03-13,9,23610
2020-03-13,10,23984
2020-03-13,11,25028
2020-03-13,12,26511
2020-03-13,13,29605
2020-03-13,14,32244
2020-03-13,15,35067
2020-03-13,16,35963
2020-03-13,17,36453
2020-03-13,18,36410
2020-03-13,19,36806
2020-03-13,20,36557
2020-03-13,21,36514
2020-03-13,22,36192
2020-03-13,23,36364
2020-03-13,24,36405
2020-03-13,25,36363
2020-03-13,26,36244
2020-03-13,27,36081
2020-03-13,28,35760
2020-03-13,29,35686
2020-03-13,30,35676
2020-03-13,31,35852
2020-03-13,32,36313
2020-03-13,33,37286
2020-03-13,34,38163
2020-03-13,35,39517
2020-03-13,36,39981
2020-03-13,37,40859
2020-03-13,38,41854
2020-03-13,39,40684
2020-03-13,40,39614
2020-03-13,41,38269
2020-03-13,42,37007
2020-03-13,43,35000
2020-03-13,44,33109
2020-03-13,45,31280
2020-03-13,46,29756
2020-03-13,47,28199
2020-03-13,48,25558
2020-03-14,1,26611
2020-03-14,2,26793
2020-03-14,3,26395
2020-03-14,4,25666
2020-03-14,5,25048
2020-03-14,6,24828
2020-03-14,7,24276
2020-03-14,8,23803
2020-03-14,9,23330
2020-03-14,10,23212
2020-03-14,11,23446
2020-03-14,12,23906
2020-03-14,13,25212
2020-03-14,14,25974
2020-03-14,15,27477
2020-03-14,16,28407
2020-03-14,17,29717
2020-03-14,18,30965
2020-03-14,19,31469
2020-03-14,20,31576
2020-03-14,21,31405
2020-03-14,22,31464
2020-03-14,23,31130
2020-03-14,24,31357
2020-03-14,25,31517
2020-03-14,26,31413
2020-03-14,27,31379
2020-03-14,28,30968
2020-03-14,29,30614
2020-03-14,30,30614
2020-03-14,31,30862
2020-03-14,32,31159
2020-03-14,33,31752
2020-03-14,34,32713
2020-03-14,35,34223
2020-03-14,36,35185
2020-03-14,37,35781
2020-03-14,38,36072
2020-03-14,39,35156
2020-03-14,40,33793
2020-03-14,41,32254
2020-03-14,42,30949
2020-03-14,43,29291
2020-03-14,44,27736
2020-03-14,45,26355
2020-03-14,46,25226
2020-03-14,47,23926
2020-03-14,48,26886
2020-03-15,1,22797
2020-03-15,2,22904
2020-03-15,3,22707
2020-03-15,4,21815
2020-03-15,5,21116
2020-03-15,6,20785
2020-03-15,7,20496
2020-03-15,8,19933
2020-03-15,9,19616
2020-03-15,10,19565
2020-03-15,11,19797
2020-03-15,12,20245
2020-03-15,13,21106
2020-03-15,14,21648
2020-03-15,15,22653
2020-03-15,16,23758
2020-03-15,17,25366
2020-03-15,18,26593
2020-03-15,19,28077
2020-03-15,20,28958
2020-03-15,21,29595
2020-03-15,22,30242
2020-03-15,23,30617
2020-03-15,24,30689
2020-03-15,25,30901
2020-03-15,26,31011
2020-03-15,27,30772
2020-03-15,28,30796
2020-03-15,29,30971
2020-03-15,30,30869
2020-03-15,31,31305
2020-03-15,32,32011
2020-03-15,33,32873
2020-03-15,34,34023
2020-03-15,35,35541
2020-03-15,36,36558
2020-03-15,37,37180
2020-03-15,38,37655
2020-03-15,39,37282
2020-03-15,40,35944
2020-03-15,41,34871
2020-03-15,42,33199
2020-03-15,43,31954
2020-03-15,44,30773
2020-03-15,45,29527
2020-03-15,46,28175
2020-03-15,47,26517
2020-03-15,48,22954
2020-03-16,1,25653
2020-03-16,2,25893
2020-03-16,3,26053
2020-03-16,4,25535
2020-03-16,5,25146
2020-03-16,6,25026
2020-03-16,7,24611
2020-03-16,8,24296
2020-03-16,9,24405
2020-03-16,10,24712
2020-03-16,11,25693
2020-03-16,12,27026
2020-03-16,13,29854
2020-03-16,14,32388
2020-03-16,15,34589
2020-03-16,16,35380
2020-03-16,17,35606
2020-03-16,18,34966
2020-03-16,19,34817
2020-03-16,20,34043
2020-03-16,21,33255
2020-03-16,22,32722
2020-03-16,23,32418
2020-03-16,24,32169
2020-03-16,25,31913
2020-03-16,26,31688
2020-03-16,27,31258
2020-03-16,28,30869
2020-03-16,29,30814
2020-03-16,30,30724
2020-03-16,31,31406
2020-03-16,32,32420
2020-03-16,33,33868
2020-03-16,34,35568
2020-03-16,35,36711
2020-03-16,36,38197
2020-03-16,37,39273
2020-03-16,38,39944
2020-03-16,39,40203
2020-03-16,40,38920
2020-03-16,41,37274
2020-03-16,42,35514
2020-03-16,43,33715
2020-03-16,44,31571
2020-03-16,45,29290
2020-03-16,46,27440
2020-03-16,47,25683
2020-03-16,48,25458
2020-03-17,1,24369
2020-03-17,2,24936
2020-03-17,3,24662
2020-03-17,4,23923
2020-03-17,5,23577
2020-03-17,6,23251
2020-03-17,7,22930
2020-03-17,8,22573
2020-03-17,9,22728
2020-03-17,10,22842
2020-03-17,11,23771
2020-03-17,12,25207
2020-03-17,13,28051
2020-03-17,14,30406
2020-03-17,15,33048
2020-03-17,16,34144
2020-03-17,17,34558
2020-03-17,18,34400
2020-03-17,19,34515
2020-03-17,20,34102
2020-03-17,21,33885
2020-03-17,22,33719
2020-03-17,23,33440
2020-03-17,24,33623
2020-03-17,25,33788
2020-03-17,26,33576
2020-03-17,27,33778
2020-03-17,28,33857
2020-03-17,29,33702
2020-03-17,30,33680
2020-03-17,31,33865
2020-03-17,32,34549
2020-03-17,33,35578
2020-03-17,34,36654
2020-03-17,35,37770
2020-03-17,36,38595
2020-03-17,37,39309
2020-03-17,38,39523
2020-03-17,39,38843
2020-03-17,40,37254
2020-03-17,41,36101
2020-03-17,42,34529
2020-03-17,43,32610
2020-03-17,44,30697
2020-03-17,45,28630
2020-03-17,46,26890
2020-03-17,47,25030
2020-03-17,48,24547
2020-03-18,1,23930
2020-03-18,2,24377
2020-03-18,3,24141
2020-03-18,4,23636
2020-03-18,5,23331
2020-03-18,6,23282
2020-03-18,7,22987
2020-03-18,8,22721
2020-03-18,9,22665
2020-03-18,10,23002
2020-03-18,11,24036
2020-03-18,12,25542
2020-03-18,13,28163
2020-03-18,14,30600
2020-03-18,15,33468
2020-03-18,16,34889
2020-03-18,17,35886
2020-03-18,18,36257
2020-03-18,19,36396
2020-03-18,20,36234
2020-03-18,21,36394
2020-03-18,22,36890
2020-03-18,23,37242
2020-03-18,24,37150
2020-03-18,25,37225
2020-03-18,26,37120
2020-03-18,27,36242
2020-03-18,28,35457
2020-03-18,29,36633
2020-03-18,30,36531
2020-03-18,31,36661
2020-03-18,32,37317
2020-03-18,33,37855
2020-03-18,34,38757
2020-03-18,35,39631
2020-03-18,36,39898
2020-03-18,37,40587
2020-03-18,38,41093
2020-03-18,39,40437
2020-03-18,40,39273
2020-03-18,41,38488
2020-03-18,42,36913
2020-03-18,43,35259
2020-03-18,44,33395
2020-03-18,45,31443
2020-03-18,46,30102
2020-03-18,47,28131
2020-03-18,48,24088
2020-03-19,1,26830
2020-03-19,2,27144
2020-03-19,3,26747
2020-03-19,4,26067
2020-03-19,5,25545
2020-03-19,6,25312
2020-03-19,7,24948
2020-03-19,8,24613
2020-03-19,9,24637
2020-03-19,10,24827
2020-03-19,11,25704
2020-03-19,12,27034
2020-03-19,13,29267
2020-03-19,14,31833
2020-03-19,15,34464
2020-03-19,16,35675
2020-03-19,17,36468
2020-03-19,18,36415
2020-03-19,19,36646
2020-03-19,20,36717
2020-03-19,21,37098
2020-03-19,22,37179
2020-03-19,23,37416
2020-03-19,24,37458
2020-03-19,25,37815
2020-03-19,26,37778
2020-03-19,27,37895
2020-03-19,28,37646
2020-03-19,29,37503
2020-03-19,30,37562
2020-03-19,31,37550
2020-03-19,32,38001
2020-03-19,33,38702
2020-03-19,34,39579
2020-03-19,35,40468
2020-03-19,36,40755
2020-03-19,37,41243
2020-03-19,38,41694
2020-03-19,39,40960
2020-03-19,40,39926
2020-03-19,41,38637
2020-03-19,42,37254
2020-03-19,43,35791
2020-03-19,44,33678
2020-03-19,45,31627
2020-03-19,46,29840
2020-03-19,47,27996
2020-03-19,48,26980
2020-03-20,1,26839
2020-03-20,2,27102
2020-03-20,3,26757
2020-03-20,4,26121
2020-03-20,5,25634
2020-03-20,6,25322
2020-03-20,7,25043
2020-03-20,8,24630
2020-03-20,9,24419
2020-03-20,10,24506
2020-03-20,11,25099
2020-03-20,12,26308
2020-03-20,13,28670
2020-03-20,14,30887
2020-03-20,15,32976
2020-03-20,16,34089
2020-03-20,17,34763
2020-03-20,18,34778
2020-03-20,19,34633
2020-03-20,20,34120
2020-03-20,21,33603
2020-03-20,22,33314
2020-03-20,23,33193
2020-03-20,24,33123
2020-03-20,25,33355
2020-03-20,26,33289
2020-03-20,27,32858
2020-03-20,28,32576
2020-03-20,29,32532
2020-03-20,30,32268
2020-03-20,31,32550
2020-03-20,32,32990
2020-03-20,33,33764
2020-03-20,34,35227
2020-03-20,35,35939
2020-03-20,36,36784
2020-03-20,37,38186
2020-03-20,38,39487
2020-03-20,39,39280
2020-03-20,40,38319
2020-03-20,41,36649
2020-03-20,42,35007
2020-03-20,43,33308
2020-03-20,44,31753
2020-03-20,45,29838
2020-03-20,46,28334
2020-03-20,47,26599
2020-03-20,48,26930
2020-03-21,1,25181
2020-03-21,2,25347
2020-03-21,3,24901
2020-03-21,4,24240
2020-03-21,5,23837
2020-03-21,6,23553
2020-03-21,7,23095
2020-03-21,8,22596
2020-03-21,9,22295
2020-03-21,10,22345
2020-03-21,11,22682
2020-03-21,12,22886
2020-03-21,13,23503
2020-03-21,14,24279
2020-03-21,15,25197
